index,critical_temp
120,70.11763482328644
121,69.97990341135153
122,69.78514494876586
123,62.716233096386254
124,59.50289151470826
125,68.94309218195448
126,63.61876000316129
127,68.72757270640722
128,97.57234999563161
129,26.141089093544032
130,66.38534987662737
131,72.56671980496438
132,75.38816822826186
133,85.4631089462502
134,79.87007176081002
135,66.44672483336268
136,79.0471796462482
137,41.988017244708274
138,66.29705159306988
139,63.02861855003351
140,69.31233232529411
141,69.74987187174904
142,19.519616567153
143,20.20657110089069
144,69.12591260845699
145,66.60824184623519
146,62.91055910103993
147,62.57985977361752
148,76.08644567276113
149,60.524430098737845
150,82.7643871943178
151,78.048002419808
152,76.79052388106615
153,73.24651378546878
154,72.72794440662562
155,68.94309218195448
156,64.14222694753269
157,62.682566277369425
158,59.88273804141593
159,64.19779658848344
160,65.01557093035228
161,72.56671980496438
162,70.61245526984973
163,43.10737342699473
164,42.280488068051945
165,54.93197100975403
166,50.363789596434614
167,65.0713089412591
168,65.70418225211208
169,66.38534987662737
170,45.57104336187797
171,56.835821163686695
172,43.448730942695526
173,27.117753138317177
174,33.090538819478354
175,27.06155635259495
176,32.89596594313297
177,35.41906418969857
178,69.45022169389662
179,26.22615257506984
180,76.10745870263506
181,29.24848642830343
182,21.260233903193644
183,24.186170839966096
184,62.675219267659706
185,62.85079166581837
186,63.35221075737547
187,63.831554420493966
188,66.14257808715172
189,65.81734208509582
190,66.00830729927708
191,25.192949561883665
192,64.90623924973067
193,68.94309218195448
194,96.61955134275806
195,84.10874322175735
196,95.40297837081323
197,95.54853966654309
198,69.80370719721162
199,69.73199122200506
200,65.22940109280393
201,73.85368856441968
202,76.50988587468146
203,71.62320867542746
204,60.02203421186018
205,76.85750452161491
206,57.648749091001086
207,66.38534987662737
208,69.78514494876586
209,79.65599104856085
210,71.08201358595434
211,66.71776847452585
212,65.78436585163524
213,69.10914516364011
214,66.10463113254104
215,63.044872587307886
216,65.51369054543395
217,58.48615842736229
218,66.38534987662737
219,23.817897734502
220,69.45022169389662
221,26.22615257506984
222,23.59659486588077
223,66.6786073208327
224,66.59830437117367
225,54.68566664336757
226,68.94309218195448
227,66.58629098534104
228,95.00438426823439
229,60.07993841150479
230,25.841850966237928
231,62.97643983664984
232,63.728407213516256
233,65.49186787625769
234,66.10899918369455
235,66.29074340601571
236,49.00412189196188
237,49.86915793905508
238,51.4979472721564
239,55.037081948808016
240,59.3704381288344
241,63.41888222612314
242,63.13933208717666
243,63.70881740981033
244,65.91015060090115
245,78.22989521261098
246,79.23149491195713
247,78.49997710941489
248,63.06297942325201
249,63.378303839881006
250,66.66867687785259
251,66.80715758432223
252,69.64579931441102
253,70.71622450369793
254,65.27161998031613
255,75.4300901623231
256,75.4300901623231
257,58.78185143250709
258,64.94876945059983
259,24.008442503733374
260,80.15753942833464
261,75.9119934339578
262,60.42257059783058
263,60.684313659397255
264,57.307359212463844
265,52.507018626502116
266,69.55363366413872
267,79.55642436771308
268,53.78369402871761
269,79.8249718510769
270,63.61876000316129
271,70.0717230922456
272,95.40297837081323
273,81.71803262859154
274,81.79638336156503
275,81.87508293439615
276,81.9881210629774
277,82.72904382056367
278,32.166131676818075
279,41.936160039169714
280,-10.338296340388887
281,-10.364841027578738
282,24.008442503733374
283,-10.414976634772426
284,62.475498762109645
285,63.61876000316129
286,68.72546412981339
287,24.036996083805906
288,64.85662356558768
289,81.62891284299786
290,81.62891284299786
291,63.6701766173931
292,70.71622450369793
293,28.947357597055884
294,24.340409101290312
295,95.40297837081323
296,66.66488413467272
297,30.21041888684968
298,50.82852045384108
299,31.289912814653455
300,26.22615257506984
301,23.59659486588077
302,71.99672121379066
303,78.08165080154336
304,77.68588799503544
305,62.094871397121544
306,64.49093773628138
307,65.04090163036028
308,67.42395509557002
309,64.49093773628138
310,66.52941668660637
311,55.2871376222789
312,17.780000183909774
313,9.649932440127007
314,76.21306409029046
315,72.56671980496438
316,29.914410836423336
317,60.77542702642541
318,60.13055663667429
319,58.074960847441794
320,72.56671980496438
321,58.11444789065778
322,64.66575289532724
323,61.29254372292933
324,64.90623924973067
325,64.52047012368203
326,62.65715066415431
327,26.381682497391743
328,28.04658355350665
329,21.84719735001887
330,79.8249718510769
331,33.790992224024315
332,23.59659486588077
333,20.883741839381027
334,20.95143069306257
335,19.672306957955676
336,19.86106689507391
337,19.994794343435448
338,20.594267257312495
339,20.529821040279824
340,21.514110396023423
341,18.86427851508573
342,19.016896151678708
343,23.77911716772519
344,66.52941668660637
345,62.583780871678435
346,76.19576269742097
347,62.48613592622504
348,83.05008118268665
349,67.08852397766103
350,66.95496011991912
351,66.75789431494545
352,69.74987187174904
353,69.43287766380774
354,79.8249718510769
355,65.5774007172077
356,61.747067236094985
357,62.85607272375348
358,45.679152322690435
359,56.821673143523945
360,58.01802426729619
361,68.94309218195448
362,75.84536316720286
363,74.10325178523593
364,72.60270281726329
365,39.10411103422377
366,34.78267159674686
367,36.86888682125831
368,59.363413986126325
369,55.643184313331
370,68.94309218195448
371,39.45213584273077
372,42.046879110963296
373,58.66741631398859
374,34.39921842643372
375,33.34179608689525
376,33.056909061090856
377,33.047420415929835
378,59.816546418964556
379,55.280332420210385
380,64.92628374585945
381,65.01599398419242
382,52.57323983961476
383,59.85646595223589
384,68.25543811557412
385,71.76297786324974
386,21.28082064269013
387,22.415866852801994
388,23.147591894106892
389,21.05578733822973
390,65.27161998031613
391,22.57226996265653
392,24.180943342727897
393,73.2082546392266
394,27.117753138317177
395,66.38534987662737
396,83.73110442971375
397,79.20660145829535
398,44.721458557045274
399,68.77459003785538
400,63.74804991919395
401,65.43671043224543
402,62.96900076239354
403,48.30943763819479
404,23.633584173424897
405,69.6253793176559
406,83.6410087811717
407,24.347812274416686
408,15.918639534930435
409,84.04692506055713
410,35.50126279651786
411,73.15908499724313
412,71.50746034770472
413,74.297288801397
414,69.07569924508132
415,63.36980542966342
416,64.90623924973067
417,55.43137132241424
418,57.70555320963425
419,60.47759421392458
420,56.962002595575804
421,83.07595780232822
422,83.08341523465737
423,78.83840617916223
424,66.57554157763536
425,67.1561910465091
426,72.56671980496438
427,43.66429724053959
428,47.943632385867865
429,79.23773301115781
430,59.1986103289399
431,65.27161998031613
432,65.27161998031613
433,63.80904492662639
434,65.126881436829
435,21.09763266294261
436,60.89453021926207
437,34.19800237115202
438,65.96254268338822
439,67.29293707130921
440,68.48443654287442
441,69.62546350374717
442,74.53987591652998
443,64.97617357810537
444,58.09764536381021
445,56.76993539020015
446,57.973037565857105
447,66.38534987662737
448,70.85358634286371
449,73.46430683546149
450,69.82971730880627
451,69.38000597922311
452,72.57228271864946
453,64.51552674763624
454,22.42936931220124
455,23.029327347656185
456,71.29726997721178
457,72.7366275971296
458,35.67969888983443
459,64.15276359065152
460,57.14774220809725
461,82.70451965424164
462,81.26462432794929
463,79.44265924268947
464,78.78006006313996
465,58.188396187628776
466,56.23839009300636
467,62.32919798813469
468,59.19205800297264
469,33.812544627176614
470,56.16935107003006
471,59.59773724963252
472,57.63339257284944
473,56.15666369144579
474,55.87563853384156
475,54.95749056105244
476,44.75267983175588
477,43.957833323239406
478,46.693652409462615
479,46.517614803868554
480,64.05207729327063
481,61.38132697956032
482,67.04443358602421
483,23.1858600461752
484,60.02639826333827
485,64.23080738068705
486,51.20854012819541
487,26.603526397711235
488,28.83371114201494
489,27.80943088038981
490,108.75769703345475
491,103.8064361312313
492,103.70832132871513
493,109.48460263700102
494,34.19800237115202
495,34.19800237115202
496,66.38534987662737
497,24.58284833606563
498,72.05033819234427
499,73.71198520478262
500,51.50669650097193
501,33.69824787510245
502,60.24958767032482
503,23.447314461692557
504,54.02833164299315
505,79.99821507618591
506,69.07614623709256
507,69.3281376991444
508,73.5182549588724
509,69.30057596966023
510,66.39941126905009
511,78.87021682487779
512,59.75765111597949
513,60.77545331198019
514,23.447314461692557
515,26.22615257506984
516,72.72794440662562
517,24.347812274416686
518,69.98832571415312
519,53.50567883147959
520,32.79503016478075
521,68.2437318601246
522,21.84719735001887
523,68.94309218195448
524,66.26854235535572
525,63.31540904855266
526,63.36281991490838
527,87.17382735197214
528,86.40541040183004
529,21.84719735001887
530,17.279781134847155
531,17.421175261643462
532,58.52851824149878
533,76.06357257986798
534,74.99360246995346
535,21.04001154027078
536,21.32594211005544
537,84.30858417745216
538,82.82778484663098
539,24.008442503733374
540,68.94309218195448
541,76.64579915384718
542,66.38534987662737
543,86.04685860928439
544,68.94309218195448
545,72.56671980496438
546,79.0655166614784
547,67.86168080049782
548,53.275126884973105
549,54.38852204399916
550,56.69275306524744
551,74.86375393189306
552,70.44886506197727
553,63.82369919168078
554,66.04813567855032
555,68.26527291534171
556,68.46806897127021
557,45.257091601887815
558,42.687595516073564
559,77.46109436050233
560,75.93327587164268
561,76.61353379761078
562,42.78130098336734
563,52.41008689934784
564,49.255165884224404
565,68.2389971521138
566,68.82917442003026
567,59.71813882674186
568,59.24851747112789
569,26.068262094608663
570,24.530508800884753
571,63.88309010115942
572,67.07294057777864
573,60.41346184316274
574,80.22102701717597
575,86.32031902755435
576,66.70097396232057
577,67.37444846831747
578,67.33395409846122
579,33.67166227866593
580,27.850241750907095
581,61.901975881503965
582,49.89643549906454
583,79.90001269816901
584,46.634362594441875
585,93.72576040659766
586,66.40950700828878
587,56.944543901669114
588,72.75712926584112
589,76.49790007433757
590,76.49790007433757
591,69.98527417157123
592,64.51990352267373
593,58.982524246091266
594,72.553852381708
595,67.56006417499239
596,63.39194047072717
597,65.93678901699894
598,65.334111025212
599,24.48021335057621
600,24.340409101290312
601,25.579344110058386
602,20.44361293773007
603,26.668372648606336
604,66.21881283126643
605,66.20137793617192
606,24.428927458871527
607,71.66459261745712
608,20.61261370371543
609,23.633584173424897
610,8.627677051805843
611,66.27199821227174
612,63.95940468591069
613,65.28952120209738
614,47.146312860415236
615,55.42308658942369
616,41.71025516714452
617,41.26231667557134
618,44.78540650173422
619,33.090538819478354
620,26.700095509713208
621,69.57250227008711
622,34.17797363823966
623,30.10279032418321
624,29.756565928606058
625,32.124865876689434
626,31.083001842144647
627,32.31150151483144
628,66.45138956400368
629,19.80262203544881
630,22.51380973808739
631,21.84719735001887
632,20.047429088461808
633,20.973681320179768
634,16.758975017425872
635,19.15347052551482
636,20.085485808996786
637,88.62592906780736
638,28.09360185909337
639,45.89663058986285
640,47.016279338760796
641,92.36141748592408
642,65.73720072954421
643,68.78464884520181
644,66.60133165791089
645,66.90767216357577
646,65.70418225211208
647,63.701029063480355
648,38.17718994961014
649,38.17718994961014
650,42.38863159240113
651,62.57766921776926
652,47.43302579709459
653,27.47836968386131
654,27.296535946283
655,27.117753138317177
656,53.78694340267851
657,39.94517602836471
658,66.27572104991529
659,71.17610449051475
660,26.141089093544032
661,24.008442503733374
662,66.50470777999615
663,47.94946428545784
664,65.19699526863002
665,84.04692506055713
666,54.05495172115465
667,69.88191347852538
668,69.88845734074857
669,89.33180030274949
670,54.53764005412322
671,53.937078713415964
672,61.08176526823086
673,59.5939466680778
674,59.130951159041665
675,57.795983447612564
676,65.04886933238197
677,64.23279172350539
678,62.45243035901131
679,64.66575289532724
680,63.39194047072717
681,81.82621545295473
682,78.93066140025849
683,78.15033072612184
684,96.91629287902711
685,68.84585289768677
686,65.78335961754055
687,68.40041941858118
688,64.52470831956396
689,57.48664302373343
690,93.98275669479898
691,23.59659486588077
692,69.5655250923225
693,76.97244307564517
694,69.14943701815221
695,66.15179924136473
696,67.61009676145846
697,70.1571065702023
698,69.60622457293596
699,66.5074961821775
700,66.22659343798452
701,77.66593165251305
702,61.309002970865386
703,60.661526139658655
704,30.266778741616015
705,77.03566320394339
706,53.775834153170706
707,53.79134680736683
708,26.621557162004535
709,104.7724906810194
710,101.85238441702316
711,94.32949238542622
712,69.73757992541442
713,69.78514494876586
714,64.73028173426161
715,64.2779956375474
716,76.54874889694034
717,82.58594062402136
718,92.6286930510679
719,92.6286930510679
720,70.6508950862968
721,44.34459626225525
722,53.80196720899647
723,56.304944003996006
724,65.82797856617375
725,62.491445485433495
726,76.30270294572139
727,92.6286930510679
728,96.16058239462544
729,92.27512863811347
730,101.99285110319525
731,102.06095419561487
732,68.94309218195448
733,97.73119140823621
734,89.86790911633852
735,72.51520025504004
736,73.15266848914987
737,63.89759397679925
738,69.08244454128132
739,70.18669112684162
740,67.72450186737959
741,67.43118490998853
742,54.86914780089219
743,77.83608743246612
744,74.25235220136292
745,113.50542514453258
746,82.10098012482936
747,76.47229904844261
748,64.86559346711107
749,36.618050014473255
750,66.38534987662737
751,45.91680106473015
752,20.994224105927305
753,23.42427680287905
754,25.199078404538938
755,68.21213595411015
756,65.04090163036028
757,65.99368375206939
758,68.85957245296137
759,43.35647869374503
760,73.7148160963541
761,87.36780150483796
762,60.001195631411086
763,53.07145940147108
764,67.51120852618575
765,10.519348846986574
766,27.622774823028692
767,68.28667737787723
768,28.74105566597091
769,32.53027110298389
770,73.42199029647318
771,65.88537134516804
772,35.46163065353894
773,70.88375320570421
774,68.54642849978521
775,66.38534987662737
776,65.31761524537544
777,65.66727621344558
778,69.02575180421155
779,69.27816612725948
780,58.757972588249736
781,57.60083116871457
782,60.95794791638178
783,60.60765828518719
784,82.08149143713925
785,82.33526273924252
786,73.22192460494381
787,77.91499747316217
788,70.6558096571197
789,74.31311973607154
790,68.12747081464437
791,66.45965736887939
792,13.916387184481625
793,63.95272864829783
794,58.6877835521588
795,56.81131590510548
796,49.00412189196188
797,66.26894637840019
798,72.56671980496438
799,68.19780207414735
800,77.3169418932153
801,100.33765509305127
802,97.49961205428184
803,56.90670186489964
804,58.88379102233072
805,73.34299727991322
806,70.85358634286371
807,69.38000597922311
808,43.90331988881936
809,111.42135688134636
810,45.613849263128955
811,87.41612614677348
812,95.40297837081323
813,93.11027443291474
814,100.01797909427387
815,71.16386643642284
816,71.22619324372457
817,69.73199122200506
818,69.17396424503485
819,68.92456634922638
820,69.21019733975265
821,69.31233232529411
822,69.6253793176559
823,79.8249718510769
824,80.69909468855678
825,79.8249718510769
826,67.35268842314636
827,65.08210306990651
828,66.52941668660637
829,69.26708263254329
830,66.07192753556674
831,21.09803219983927
832,69.55493967212468
833,69.3982823923152
834,25.192949561883665
835,71.63803317641299
836,68.24178435793272
837,63.00250366717405
838,60.60442243510578
839,59.61819797721838
840,54.56677654140369
841,54.56677654140369
842,75.54622956744336
843,61.34470739380942
844,68.5917619805465
845,68.76174587362684
846,69.47231816227585
847,71.39481268404614
848,62.14522442458877
849,60.46382543954525
850,57.01726258468222
851,80.0098302220463
852,63.12132385234769
853,67.23093169634171
854,65.07194901179645
855,60.435826324240445
856,65.30045256243693
857,65.84455515796114
858,66.30059495971744
859,66.68615189634275
860,61.56000548828437
861,76.51509185891581
862,65.69565722060048
863,58.79941831054192
864,55.607013071421804
865,60.934230998913186
866,53.78594354754397
867,55.54457353970385
868,64.54945869685591
869,79.2087026586484
870,65.04090163036028
871,78.52021660727166
872,68.39234032090434
873,69.5498973574588
874,64.2162175174004
875,70.26830282579527
876,111.25761348016638
877,58.63137842537406
878,68.57492589722034
879,70.92918299341315
880,63.60433415864899
881,61.558460086946276
882,68.98721536467758
883,70.18293486565048
884,61.347742087564846
885,68.97606850759334
886,61.32009131396331
887,60.276360272639245
888,58.554583466207966
889,62.41233564492847
890,60.05941206837908
891,55.63408249009752
892,54.56620670272654
893,55.833354845083655
894,90.99095631199327
895,85.15003498855825
896,69.26112857980348
897,69.73199122200506
898,64.93492697651124
899,63.424858211808804
900,55.08393471908414
901,76.03961666077896
902,76.24294621200104
903,70.011728713009
904,68.54788689172543
905,66.96493459071431
906,67.06140404216089
907,67.50051034694516
908,65.29364261956536
909,55.568480003509606
910,69.90055298837399
911,62.3603259202549
912,60.49382171742196
913,57.99248006236517
914,58.92281928654251
915,89.86096262115558
916,88.10756803708534
917,89.63669345230906
918,33.65138575894368
919,68.31409528343605
920,76.5652235186746
921,70.6868804630709
922,29.784868017374862
923,61.57643507796136
924,115.06290509167636
925,36.38761428640124
926,66.20555204533264
927,66.11172346582589
928,66.01919264454503
929,65.51578033912199
930,64.93890756891804
931,66.01919264454503
932,66.01919264454503
933,50.16827870311274
934,69.50244017552632
935,69.43287766380774
936,80.8655870975256
937,75.26969625374917
938,80.50843201273017
939,76.54787525413897
940,72.56671980496438
941,73.23644364496303
942,74.37582276548301
943,79.8249718510769
944,55.1853210158228
945,57.4682619944568
946,83.89499314918558
947,68.36068455760676
948,70.42818187058424
949,70.99233310811275
950,71.5225156949981
951,72.70527603283773
952,47.84388490476622
953,47.75842024793649
954,55.37045618711865
955,58.91042950021836
956,59.08775505141565
957,62.41474233073209
958,64.9489585819276
959,36.61005455851042
960,34.48100742593355
961,34.87544524238654
962,69.00916144357384
963,63.709838865377414
964,59.67285189228134
965,60.8678307445763
966,96.91629287902711
967,104.7724906810194
968,26.111857258413963
969,22.48420221727888
970,30.47184891795942
971,29.900430649447102
972,34.64878527541673
973,33.55811701535381
974,39.493695862801104
975,34.234848272272764
976,82.18600389427638
977,71.40961727951634
978,61.39622355218548
979,60.30699825085828
980,69.68312375181844
981,73.70135007777066
982,69.11832216959402
983,65.43989959369421
984,66.79745259859507
985,66.38794058135841
986,46.62219652826192
987,69.30057596966023
988,65.89493311886983
989,59.760599202082425
990,64.19874324610137
991,64.28468298294351
992,61.38303159740423
993,66.38534987662737
994,69.96879869782398
995,69.31233232529411
996,65.96990695730278
997,68.8349029782307
998,56.871401762128734
999,82.77638222137654
1000,82.77638222137654
1001,70.71622450369793
1002,40.82748264332212
1003,27.297791677271533
1004,27.778747370229965
1005,77.32022590199955
1006,69.48500288183322
1007,66.21252329097484
1008,59.07518071538244
1009,53.57639246384719
1010,59.816546418964556
1011,85.63640619093786
1012,21.998583210013685
1013,23.93326441673672
1014,73.67090584561402
1015,77.8710397700284
1016,77.47345824208028
1017,73.99179021645665
1018,68.39506360974667
1019,70.72338128401614
1020,85.4631089462502
1021,70.80261602481093
1022,70.51569370450565
1023,57.01618558412731
1024,70.24743002717187
1025,36.63858495242955
1026,35.83355640324392
1027,35.83355640324392
1028,34.029482178045
1029,32.256906923380114
1030,70.96029648561111
1031,72.72768483956727
1032,73.4659652582153
1033,75.110647245796
1034,58.39581820511196
1035,57.65877878153426
1036,28.101048805822558
1037,69.57507636134739
1038,61.47076727690874
1039,61.301840236677556
1040,60.89139225133827
1041,60.573626523926826
1042,206.27405172514136
1043,79.8249718510769
1044,71.57951283737395
1045,65.93531833178713
1046,53.62558916023831
1047,67.43185697627703
1048,109.19899730939153
1049,109.19899730939153
1050,23.29219026179798
1051,44.40750106478585
1052,45.474797975387176
1053,45.43769109523959
1054,42.26376124518179
1055,46.80353984835736
1056,44.587902717887886
1057,45.7809323234419
1058,45.68936218752107
1059,71.61034854334082
1060,72.29198078028801
1061,77.5912690809468
1062,79.56728001842524
1063,76.51601932138911
1064,81.25283640369773
1065,81.44354815718353
1066,51.07905522706282
1067,51.07905522706282
1068,25.897386918817837
1069,28.201004933055415
1070,80.14029453252888
1071,40.30020180401629
1072,63.00492456717614
1073,68.24705442666036
1074,49.59529412365919
1075,60.65452848630151
1076,63.7186244457777
1077,104.82534102386691
1078,69.00417970775493
1079,98.37569758972535
1080,71.79326590961145
1081,72.3559394491075
1082,69.28669627629765
1083,46.7058072059509
1084,35.51155219642734
1085,34.39324903427487
1086,73.30359856991461
1087,68.50944324396073
1088,76.55426625704021
1089,76.54787525413897
1090,72.72768483956727
1091,73.12786818760969
1092,73.12786818760969
1093,76.73913516468218
1094,65.76917055976236
1095,65.76917055976236
1096,25.841850966237928
1097,18.97076143737325
1098,61.29254372292933
1099,65.70361802057764
1100,67.93748643801587
1101,68.54134141315885
1102,26.9397579195982
1103,57.198945852288325
1104,61.08544937866238
1105,56.54820176625703
1106,27.123302343574395
1107,27.64914580159099
1108,63.93122636165838
1109,70.7914070767277
1110,52.50323960384359
1111,54.39545152407628
1112,59.93548089931539
1113,25.841850966237928
1114,66.1792249973808
1115,66.17715753694753
1116,69.6253793176559
1117,69.12063015291182
1118,23.598915086757547
1119,20.403355624787665
1120,20.404235510251535
1121,64.73018664395721
1122,79.8249718510769
1123,62.98333391956451
1124,27.81608073076969
1125,95.31486193922487
1126,95.31486193922487
1127,104.7724906810194
1128,97.57234999563161
1129,96.01405243881348
1130,65.02361159927284
1131,62.00437875861723
1132,61.57566077250252
1133,77.24363648209186
1134,68.18384414201287
1135,70.85485658552528
1136,95.76534801317334
1137,68.0548381229408
1138,69.96696974163743
1139,28.691417622863575
1140,65.7039027481404
1141,74.76423182512667
1142,73.80488100065122
1143,72.18448758160048
1144,91.58017421994757
1145,76.3185404865929
1146,66.31514309909974
1147,91.48776776878628
1148,49.463799058086586
1149,69.86060444944764
1150,66.7506426571949
1151,66.19105642334097
1152,67.30149127429948
1153,72.7867198409053
1154,75.29121671601825
1155,82.54997602779082
1156,82.5610944801316
1157,78.44340529764267
1158,77.44166251487073
1159,76.05635215972967
1160,75.52161062979397
1161,66.60005378276063
1162,67.49704456368542
1163,67.92771179628096
1164,69.24412131067413
1165,66.25721716419935
1166,68.18010604269739
1167,68.59336201909747
1168,66.39956573378603
1169,77.79551559087525
1170,77.79551559087525
1171,66.38534987662737
1172,69.74685674221573
1173,59.423110228158826
1174,69.70190002456212
1175,70.04038624505662
1176,70.02198235365935
1177,69.76778470485726
1178,61.155748766545294
1179,60.112003123937065
1180,71.2672752551577
1181,76.92827085465944
1182,66.38534987662737
1183,63.66915964608439
1184,60.562149400380186
1185,113.57584900024193
1186,49.39342763170162
1187,49.281721568920965
1188,49.15988838079146
1189,74.54802627089146
1190,65.76917055976236
1191,103.20280709819801
1192,103.20280709819801
1193,75.30421377081973
1194,69.02575180421155
1195,96.91629287902711
1196,80.8810208253363
1197,66.6572703254362
1198,66.57466925858068
1199,69.02535263959973
1200,72.56524774316117
1201,66.45480692403706
1202,64.88304309661203
1203,63.37067114485277
1204,60.1518410357854
1205,68.39149264095892
1206,62.350845548549664
1207,23.598436437239318
1208,23.576586608001882
1209,25.90870975917121
1210,17.234655876113884
1211,20.97870241942783
1212,32.227408904786735
1213,32.304021380883945
1214,60.57824042822501
1215,65.86590864834318
1216,65.68306043832791
1217,65.61644367358303
1218,63.9877242141087
1219,70.3953126067859
1220,22.803624686618225
1221,22.99381632280078
1222,26.865223345814357
1223,25.796070246137575
1224,23.696389682177823
1225,62.77343551869054
1226,21.652312888741683
1227,59.69272364762093
1228,69.43287766380774
1229,69.34662044190102
1230,58.72654570428856
1231,63.06091327478267
1232,58.32154422966014
1233,56.48763831529257
1234,56.3617444528802
1235,56.23839009300636
1236,72.44385247603557
1237,24.180943342727897
1238,25.56728713729828
1239,20.178724313500524
1240,23.17562871496236
1241,21.577625604419687
1242,75.99516722925998
1243,75.95428561325681
1244,70.60966385117808
1245,66.47679785629344
1246,68.94309218195448
1247,29.656311196051156
1248,29.103318080837447
1249,36.58850021091823
1250,63.779505836482535
1251,63.59726877873849
1252,71.17138864732783
1253,25.762650324739695
1254,69.98527417157123
1255,69.80370719721162
1256,23.59659486588077
1257,19.73818269642513
1258,59.95966376689032
1259,71.9372472002903
1260,72.90630799035864
1261,73.85368856441968
1262,69.80370719721162
1263,58.42363342822123
1264,26.089706631654344
1265,68.478646811787
1266,68.56274696846475
1267,16.417241780913457
1268,22.169511452542093
1269,43.78499934028249
1270,50.099150510324776
1271,36.04261821647935
1272,37.408453699703706
1273,33.090538819478354
1274,33.886437604895995
1275,69.08185911294194
1276,69.16011156347693
1277,72.0320241141236
1278,68.39149264095892
1279,70.28803189704814
1280,65.27161998031613
1281,59.816546418964556
1282,61.72468385492788
1283,95.49236401004674
1284,53.78694340267851
1285,80.25914966467212
1286,76.591409511649
1287,78.83840617916223
1288,61.37552112969927
1289,80.25816232941355
1290,63.744827314536
1291,26.832784999057715
1292,63.94051603689886
1293,74.8832594378531
1294,70.71622450369793
1295,66.52983712941074
1296,70.71622450369793
1297,11.57354395843068
1298,60.302931595906394
1299,64.70541400048552
1300,65.45513770098577
1301,69.54722407092427
1302,71.86122346742621
1303,68.42400037132577
1304,78.32972252223581
1305,56.20910911569066
1306,55.51934662470636
1307,64.17997847124508
1308,59.29554277806684
1309,58.261689459338804
1310,57.3298887313721
1311,62.68198661048077
1312,59.8553298477726
1313,59.43634243038327
1314,60.452899542184745
1315,60.33832381314537
1316,62.013298086949355
1317,28.173413975919033
1318,78.44990656882692
1319,70.17334766664686
1320,69.37227700037522
1321,43.90700811625774
1322,72.56671980496438
1323,58.087534382045824
1324,21.364709899356463
1325,24.00114779655128
1326,66.46986081306054
1327,24.830483744246166
1328,59.47318898360708
1329,65.96052639269493
1330,66.45350793980344
1331,65.91866100820181
1332,65.3280541382918
1333,60.79544960011663
1334,62.97714436902252
1335,72.46200432826268
1336,71.30116226398218
1337,63.457798828755024
1338,68.94309218195448
1339,68.94309218195448
1340,68.94309218195448
1341,68.94309218195448
1342,46.89396950097489
1343,57.60564727198177
1344,22.771643551879343
1345,70.80666790497736
1346,64.18499757251976
1347,52.71603080400278
1348,68.1162499594619
1349,66.90729603618033
1350,58.58005581992122
1351,70.01030292067873
1352,63.89181525680272
1353,69.24412131067413
1354,64.2728250473767
1355,65.89868221135544
1356,60.41787259441622
1357,78.6408094506703
1358,81.51814348013946
1359,69.76383828745298
1360,26.086938360534333
1361,26.064438024824653
1362,96.91629287902711
